date,open,high,low,close,volume,dollar_volume,trade_count,sources
2011-10-26,0.215000,0.215000,0.210000,0.210000,75305,15814.05,3,local-cache
2011-10-27,0.245000,0.250000,0.245000,0.250000,15000,3750.00,2,local-cache
2011-11-01,0.270000,0.270000,0.270000,0.270000,1362,367.74,1,local-cache
2011-11-02,0.270000,0.270000,0.270000,0.270000,2500,675.00,1,local-cache
2011-11-04,0.240000,0.250000,0.240000,0.250000,259000,64750.00,5,local-cache
2011-11-07,0.270000,0.270000,0.250000,0.250000,7000,1750.00,2,local-cache
2011-11-08,0.250000,0.250000,0.250000,0.250000,23000,5750.00,3,local-cache
2011-11-11,0.240000,0.240000,0.240000,0.240000,5000,1200.00,1,local-cache
2011-11-14,0.240000,0.240000,0.210000,0.210000,9098,1910.58,2,local-cache
2011-11-15,0.210000,0.210000,0.210000,0.210000,3000,630.00,1,local-cache
2011-11-16,0.210000,0.210000,0.210000,0.210000,5800,1218.00,2,local-cache
2011-11-21,0.220000,0.220000,0.220000,0.220000,7000,1540.00,1,local-cache
2011-11-23,0.240000,0.240000,0.240000,0.240000,210,50.40,1,local-cache
2011-11-28,0.240000,0.240000,0.240000,0.240000,5000,1200.00,1,local-cache
2011-11-30,0.240000,0.240000,0.240000,0.240000,2192,526.08,1,local-cache
2011-12-23,0.250000,0.250000,0.250000,0.250000,191,47.75,1,local-cache
2011-12-27,0.160000,0.250000,0.160000,0.250000,21902,5475.50,3,local-cache
